name,latitude,longitude,risk_status,distance_km,nearest_conflict_type,nearest_conflict_date,osm_id
Complexe Scolaire Kwetu,-11.6622498,27.4914317,safe,1029.74,Violence against civilians,2024-01-02,3660503058
Lycée Saint-Bernard,-11.6936456,27.4523898,safe,1033.83,Violence against civilians,2024-01-02,3668262525
Ecole Lola,-11.668996,27.5482831,safe,1029.59,Violence against civilians,2024-01-02,3672009051
C.S. Barcelone,-11.638943,27.5555719,safe,1026.17,Violence against civilians,2024-01-02,3709460304
Centre profesionnel & Internat Chem-Chem,-11.6480799,27.5734417,safe,1026.91,Violence against civilians,2024-01-02,3709460307
Cs Joelem,-11.6373671,27.4426886,safe,1027.8,Violence against civilians,2024-01-02,3709584347
Cs Kipopo,-11.6220441,27.437523,safe,1026.21,Violence against civilians,2024-01-02,3709584348
Cs Malela,-11.6371464,27.4450034,safe,1027.74,Violence against civilians,2024-01-02,3709584349
Cs Saint Josephe,-11.6288403,27.4408803,safe,1026.9,Violence against civilians,2024-01-02,3709584350
Cs progress,-11.6224392,27.4294201,safe,1026.38,Violence against civilians,2024-01-02,3709584351
Ecole adventiste,-11.6317617,27.4488873,safe,1027.08,Violence against civilians,2024-01-02,3709584352
Myrt school WaMbuyu,-11.624564,27.4390943,safe,1026.46,Violence against civilians,2024-01-02,3709584356
C.S. Blessing,-11.5996773,27.4799587,safe,1023.05,Violence against civilians,2024-01-02,3709665488
C.s. christ novlc alpha,-11.6089563,27.4641743,safe,1024.32,Violence against civilians,2024-01-02,3709665489
C.S. Dorcas,-11.6035229,27.4763738,safe,1023.53,Violence against civilians,2024-01-02,3709665490
C.S. Elania,-11.612142,27.4878487,safe,1024.29,Violence against civilians,2024-01-02,3709665491
CS le Cénacle,-11.5960241,27.4850517,safe,1022.56,Violence against civilians,2024-01-02,3709665492
C.s. les novateurs,-11.6088761,27.4606392,safe,1024.37,Violence against civilians,2024-01-02,3709665493
C.S. Pax,-11.5979186,27.477824,safe,1022.89,Violence against civilians,2024-01-02,3709665494
CS Bakaschool,-11.592136,27.4601438,safe,1022.54,Violence against civilians,2024-01-02,3709665495
CS Chandelier d'or,-11.5889053,27.4633113,safe,1022.13,Violence against civilians,2024-01-02,3709665496
C.S. Tony,-11.6039519,27.4703592,safe,1023.67,Violence against civilians,2024-01-02,3709665497
CS Le Bienfait,-11.5919311,27.4556156,safe,1022.59,Violence against civilians,2024-01-02,3709665498
CS Le Seba,-11.5913289,27.4538168,safe,1022.56,Violence against civilians,2024-01-02,3709665499
Collège Rita,-11.590361,27.4607032,safe,1022.34,Violence against civilians,2024-01-02,3709665510
Collège Révérend Goon-Yong Kwak,-11.6113779,27.4681328,safe,1024.53,Violence against civilians,2024-01-02,3709665511
Collège St Joseph le Grand,-11.5954195,27.4864801,safe,1022.47,Violence against civilians,2024-01-02,3709665512
CS Maumbezill,-11.60092,27.4818095,safe,1023.15,Violence against civilians,2024-01-02,3709665513
Ecole/mawazo/kowe,-11.6594755,27.5056475,safe,1029.21,Violence against civilians,2024-01-02,3709665514
Complexe scolaire La Bonté,-11.6826122,27.4320739,safe,1032.95,Violence against civilians,2024-01-02,3712150834
Complexe scolaire La Lumière,-11.694517,27.4379738,safe,1034.16,Violence against civilians,2024-01-02,3712150835
Complexe scolaire le Piston,-11.691731,27.4359413,safe,1033.89,Violence against civilians,2024-01-02,3712150836
Cs La Prosperité,-11.6972382,27.4440199,safe,1034.36,Violence against civilians,2024-01-02,3712185444
Cs Ma Gloire,-11.6985199,27.4369928,safe,1034.62,Violence against civilians,2024-01-02,3712185445
Institut technique Kisanga,-11.7005827,27.433688,safe,1034.9,Violence against civilians,2024-01-02,3712185447
Cs La Tendresse,-11.6960855,27.4473694,safe,1034.18,Violence against civilians,2024-01-02,3712283934
Ecole et cs la Découverte,-11.6970685,27.4481678,safe,1034.27,Violence against civilians,2024-01-02,3712283935
Collège Libermann Matoleo,-11.642257,27.5373489,safe,1026.82,Violence against civilians,2024-01-02,3740388694
C.S. Dieu est Vainqueur,-11.6505798,27.564113,safe,1027.32,Violence against civilians,2024-01-02,3740388695
C.S. Gloire,-11.6504254,27.5636972,safe,1027.31,Violence against civilians,2024-01-02,3740388696
C.S. Mpambwe,-11.6490389,27.559774,safe,1027.22,Violence against civilians,2024-01-02,3740388697
Complexe scolaire Safina,-11.6534263,27.557929,safe,1027.73,Violence against civilians,2024-01-02,3740388698
Eben Ezer,-11.6464877,27.5495364,safe,1027.1,Violence against civilians,2024-01-02,3740388699
École primaire Mont des oliviers,-11.6760932,27.4497257,safe,1031.94,Violence against civilians,2024-01-02,3740388711
Unnamed School,-2.7472014,29.0021571,safe,32.27,Violence against civilians,2024-01-02,3750652556
Ecole primaire Kanyiga,-1.9234797,28.9368491,safe,42.25,Battle,2024-01-01,3770220120
Ecole secondaire Inst Lutambula,-3.5935472,29.1468306,safe,125.98,Violence against civilians,2024-01-02,3779323161
Complexe scolaire Les Rachetés,-11.6967002,27.52383,safe,1033.02,Violence against civilians,2024-01-02,3856752286
Complexe scolaire Les Savants Congolais,-11.6952213,27.5263298,safe,1032.82,Violence against civilians,2024-01-02,3856752287
Collège à Fleur d'Or,-11.6867022,27.5333824,safe,1031.77,Violence against civilians,2024-01-02,3856827943
Complexe scolaire La Source du Savoir,-11.6878139,27.5267853,safe,1032.0,Violence against civilians,2024-01-02,3856827944
Complexe scolaire,-11.6848214,27.5324964,safe,1031.58,Violence against civilians,2024-01-02,3856827945
Complexe scolaire,-11.6862693,27.5277444,safe,1031.81,Violence against civilians,2024-01-02,3856827946
EP Arthur Kabamba,-11.6853253,27.5264374,safe,1031.73,Violence against civilians,2024-01-02,3856827947
Complexe scolaire Bel Avenir,-11.6808392,27.5300127,safe,1031.18,Violence against civilians,2024-01-02,3857588893
Complexe scolaire El exauce,-11.6778933,27.5342608,safe,1030.79,Violence against civilians,2024-01-02,3857588894
Complexe scolaire,-11.6776139,27.5313737,safe,1030.8,Violence against civilians,2024-01-02,3857588895
Collège Kilima,-11.6778153,27.5186894,safe,1031.02,Violence against civilians,2024-01-02,3857644763
Complexe scolaire Bupe La Grâce,-11.6803811,27.5265829,safe,1031.18,Violence against civilians,2024-01-02,3857644764
École conv. catholique Amani,-11.6765824,27.5199902,safe,1030.87,Violence against civilians,2024-01-02,3857644765
EP Ushindi,-11.6887881,27.4612704,safe,1033.15,Violence against civilians,2024-01-02,3858600121
La Référence,-11.6914309,27.4599912,safe,1033.46,Violence against civilians,2024-01-02,3858600125
CS La Joie,-11.7008384,27.4233158,safe,1035.1,Violence against civilians,2024-01-02,3862490158
CS La Fraternité,-11.7068843,27.4293631,safe,1035.66,Violence against civilians,2024-01-02,3868695359
CS Les Immortels,-11.7071776,27.4283332,safe,1035.71,Violence against civilians,2024-01-02,3868695360
Complexe scolaire Ku Banabii 4,-11.6562476,27.4028259,safe,1030.55,Violence against civilians,2024-01-02,3868710658
Complexe scolaire Nsenia,-11.6416985,27.4058074,safe,1028.9,Violence against civilians,2024-01-02,3868710659
Complexe scolaire de la Munua,-11.6371611,27.4103497,safe,1028.32,Violence against civilians,2024-01-02,3868710660
Lycée Godelyve,-11.6314482,27.4116556,safe,1027.67,Violence against civilians,2024-01-02,3868710661
Pierre Vivante,-11.6553221,27.5412906,safe,1028.19,Violence against civilians,2024-01-02,3868730122
Ecole Primaire d'Epulu,1.401331,28.57292,safe,349.01,Battle,2024-01-01,3882407794
Collège La Référence,-11.6580357,27.5161231,safe,1028.89,Violence against civilians,2024-01-02,3883350467
C.S. Dominique,-11.645947,27.5689337,safe,1026.74,Violence against civilians,2024-01-02,3883467097
C.S. de Siloe,-11.649246,27.5620037,safe,1027.21,Violence against civilians,2024-01-02,3883467099
C.S. Bon Berger,-11.6697469,27.5486799,safe,1029.67,Violence against civilians,2024-01-02,3884058419
C.S. Malaïka,-11.6654994,27.5562412,safe,1029.09,Violence against civilians,2024-01-02,3884058420
Ecole St Vincent de Paul,-11.6659169,27.5550025,safe,1029.15,Violence against civilians,2024-01-02,3884058422
Unnamed School,-11.6127387,27.4285242,safe,1025.33,Violence against civilians,2024-01-02,3884986915
C.S. Inchallah,-11.6354861,27.4290825,safe,1027.82,Violence against civilians,2024-01-02,3885842036
C.S. Ma Victoire,-11.6295414,27.4367309,safe,1027.04,Violence against civilians,2024-01-02,3885842037
C.S. St Pierre,-11.6334165,27.429971,safe,1027.58,Violence against civilians,2024-01-02,3885842038
Unnamed School,-11.6245365,27.4422536,safe,1026.4,Violence against civilians,2024-01-02,3885889110
Unnamed School,-11.6302245,27.4475051,safe,1026.94,Violence against civilians,2024-01-02,3885891977
Complexe Scolaire La Ribambele,-11.6371549,27.4488813,safe,1027.68,Violence against civilians,2024-01-02,3885891990
Unnamed School,-11.6372935,27.4561137,safe,1027.57,Violence against civilians,2024-01-02,3885891991
Unnamed School,-11.6374039,27.4453618,safe,1027.76,Violence against civilians,2024-01-02,3885891992
Unnamed School,-11.6380143,27.4428386,safe,1027.87,Violence against civilians,2024-01-02,3885891993
Unnamed School,-11.6406834,27.4531854,safe,1027.99,Violence against civilians,2024-01-02,3885891994
Unnamed School,-11.6429193,27.4494273,safe,1028.3,Violence against civilians,2024-01-02,3885891996
Unnamed School,-11.6459449,27.4473929,safe,1028.67,Violence against civilians,2024-01-02,3885891997
Ecole Les Battants,-11.6470715,27.4487904,safe,1028.77,Violence against civilians,2024-01-02,3885891999
Complexe scolaire Les Lushois,-11.6423869,27.3917032,safe,1029.22,Violence against civilians,2024-01-02,3886029058
Athénée de Katuba,-11.721282,27.4673799,safe,1036.62,Violence against civilians,2024-01-02,3886051963
Unnamed School,-11.6914636,27.460118,safe,1033.46,Violence against civilians,2024-01-02,3886071746
Unnamed School,-11.6920883,27.4542259,safe,1033.63,Violence against civilians,2024-01-02,3886071747
C.S RAMA,-11.7006082,27.4262255,safe,1035.03,Violence against civilians,2024-01-02,3886288209
C.S. St Nicodeme,-11.6936975,27.4274033,safe,1034.25,Violence against civilians,2024-01-02,3886288210
C.S. Chris Novic Alpha,-11.609305,27.4638902,safe,1024.37,Violence against civilians,2024-01-02,3887418395
C.S. Le Novateur,-11.6091493,27.4615911,safe,1024.39,Violence against civilians,2024-01-02,3887418396
Collège Marina,-11.6056477,27.4843151,safe,1023.63,Violence against civilians,2024-01-02,3888914777
CS Progrès,-11.609334,27.5324468,safe,1023.27,Violence against civilians,2024-01-02,3889780971
CS Epiphanie,-11.6513979,27.4860723,safe,1028.63,Violence against civilians,2024-01-02,3906155703
CS Le Messie,-11.6485433,27.4745321,safe,1028.51,Violence against civilians,2024-01-02,3906155704
Flora College,-11.6487864,27.4751013,safe,1028.52,Violence against civilians,2024-01-02,3906155712
Lycée Kiwele,-11.6519845,27.4841686,safe,1028.73,Violence against civilians,2024-01-02,3906155722
EP Ukaidi,-11.6736212,27.4623531,safe,1031.46,Violence against civilians,2024-01-02,3914287336
EP Zamiri,-11.6735377,27.4626707,safe,1031.45,Violence against civilians,2024-01-02,3914287337
Unnamed School,1.3940569,28.5940181,safe,347.74,Battle,2024-01-01,3984977060
Collège Saint Pie X,-5.8974633,22.3902416,safe,803.51,Strategic development,2024-01-03,3985538869
Lycée Disuminyina,-5.8960759,22.3890185,safe,803.34,Strategic development,2024-01-03,3985558478
École Primaire Moyo Mupeluke,-5.8954676,22.3888468,safe,803.31,Strategic development,2024-01-03,3985559000
Lycée Kwesu,-11.7396615,27.5663458,safe,1037.1,Violence against civilians,2024-01-02,3997509599
Gojuru Primary School,3.2386441,30.7836069,safe,572.82,Battle,2024-01-01,3999202725
Inia Primary School,3.0738846,30.7651606,safe,554.75,Battle,2024-01-01,3999202730
Logoa Primary School,3.479288,30.8400597,safe,600.22,Battle,2024-01-01,3999202747
Omba Primary School,3.4296549,30.7423213,safe,591.76,Battle,2024-01-01,3999203966
Unnamed School,-3.5259614,28.8966661,safe,114.2,Violence against civilians,2024-01-02,4003551681
Rubona Primary School,-1.2194706,29.6046247,safe,65.86,Battle,2024-01-01,4081981087
Complexe Scolaire Âge d'Or,-11.6273188,27.4840799,safe,1026.02,Violence against civilians,2024-01-02,4095796090
College Kilima 2,-11.6480571,27.5549068,safe,1027.19,Violence against civilians,2024-01-02,4095858789
École Primaire Masalior,-9.2069545,25.8494006,safe,816.22,Violence against civilians,2024-01-02,4120664432
Institut Lwalaba,-9.2090644,25.8568289,safe,816.11,Violence against civilians,2024-01-02,4120676318
Ecole promaire Rouge Gorge,-9.1948018,25.8610462,safe,814.47,Violence against civilians,2024-01-02,4120683655
École Primaire et Institut Baobab,-6.1057151,23.6249321,safe,704.48,Violence against civilians,2024-01-02,4121953649
École Primaire Nyota,-9.2086582,25.8593627,safe,815.95,Violence against civilians,2024-01-02,4129619589
Ecole Primaire Maleo,-9.1990059,25.8517071,safe,815.31,Violence against civilians,2024-01-02,4129620313
Institut Lusanga1,-9.2030887,25.8481548,safe,815.89,Violence against civilians,2024-01-02,4129621578
École Primaire Ngala ya lulu,-9.2032166,25.8477067,safe,815.92,Violence against civilians,2024-01-02,4129625739
Ecole primaire Lusanga 2,-9.204307,25.8489295,safe,815.98,Violence against civilians,2024-01-02,4129631900
École Kankolongo,-6.1108232,23.6363401,safe,703.77,Violence against civilians,2024-01-02,4135789577
École OUA,-6.1101938,23.6359404,safe,703.76,Violence against civilians,2024-01-02,4135789578
Complexe Scolaire de la Victoire Hosea,-11.6546496,27.5717573,safe,1027.65,Violence against civilians,2024-01-02,4189395989
Ancienne colonie scolaire,-5.8504745,13.0625759,safe,301.53,Strategic development,2024-01-03,4217944138
École Njanja,-11.6673061,27.5006712,safe,1030.15,Violence against civilians,2024-01-02,4232116287
École la Martine,-11.675913,27.5019834,safe,1031.08,Violence against civilians,2024-01-02,4232153170
École Kabwela,-11.6997512,27.5012479,safe,1033.71,Violence against civilians,2024-01-02,4232323097
École Anglicaine,-11.7031036,27.4482478,safe,1034.94,Violence against civilians,2024-01-02,4234397260
École Saint Tarcisse,-11.7028672,27.4420654,safe,1035.01,Violence against civilians,2024-01-02,4234397261
École Safari,-11.6392544,27.5330183,safe,1026.55,Violence against civilians,2024-01-02,4234842409
École Ntalaia,-6.1057583,23.5765961,safe,708.9,Violence against civilians,2024-01-02,4235799025
École Tshikulu,-6.1063664,23.5759309,safe,709.0,Violence against civilians,2024-01-02,4235799026
Lycée Annuarité,-6.0914671,23.5670548,safe,708.88,Violence against civilians,2024-01-02,4235810647
École Katuku,-6.0888173,23.5848269,safe,707.09,Violence against civilians,2024-01-02,4235817577
École Kimbanguiste,-6.1039135,23.5696617,safe,709.42,Violence against civilians,2024-01-02,4235858455
École Mutombo Katshi,-6.1020039,23.5838573,safe,708.0,Violence against civilians,2024-01-02,4235891231
École Konyi,-6.0925605,23.6437366,safe,701.94,Violence against civilians,2024-01-02,4236360160
École Primaire Ditekemena,-6.1020259,23.5626385,safe,709.94,Violence against civilians,2024-01-02,4239735089
École BEME,-6.115636,23.5570415,safe,711.31,Violence against civilians,2024-01-02,4239847152
École de la Muya,-6.1051531,23.6213671,safe,704.77,Violence against civilians,2024-01-02,4248610390
Iprotech et Institut Muetu Don Bosco,-6.1021919,23.5518283,safe,710.94,Violence against civilians,2024-01-02,4249193774
Unnamed School,-6.0928656,23.566747,safe,709.0,Violence against civilians,2024-01-02,4249430398
College Les Delices H. B.,-11.6167214,27.5182238,safe,1024.31,Violence against civilians,2024-01-02,4258956373
Institut Uwezo,-11.693184,27.5090371,safe,1032.86,Violence against civilians,2024-01-02,4264893912
École du 24 Novembre,-6.1109092,23.6201769,safe,705.24,Violence against civilians,2024-01-02,4268203564
École Katokola,-6.0998508,23.6389718,safe,702.84,Violence against civilians,2024-01-02,4268315123
École wa ba frère,-6.1031898,23.6428172,safe,702.7,Violence against civilians,2024-01-02,4268318874
Saint Alphonse,-11.6619018,27.426554,safe,1030.77,Violence against civilians,2024-01-02,4373888097
Lycée bilingue Claude Mafema,-4.4093129,15.2558878,safe,11.6,Strategic development,2024-01-03,4394576756
College Kingudi,-4.4435781,15.4434097,safe,20.19,Strategic development,2024-01-03,4442217542
Complexe Scolaire Mukandasa,-11.6319645,27.471793,safe,1026.73,Violence against civilians,2024-01-02,4549119186
Complexe Scolaire Le Paturage,-11.6313776,27.4704668,safe,1026.69,Violence against civilians,2024-01-02,4549119791
College Libermann,-11.635304,27.4720773,safe,1027.09,Violence against civilians,2024-01-02,4549129563
Complexe scolaire LA GRACE,-11.6285031,27.4889638,safe,1026.07,Violence against civilians,2024-01-02,4552016903
Complexe Scolaire aux 3 Etoiles,-11.6310612,27.4822935,safe,1026.46,Violence against civilians,2024-01-02,4552019125
Saint Esprit,-11.6191942,27.4802814,safe,1025.19,Violence against civilians,2024-01-02,4563578552
Complexe Scolaire St Bernard,-11.6384625,27.4050742,safe,1028.56,Violence against civilians,2024-01-02,4587883589
L'Age d'Or,-11.6539524,27.4745196,safe,1029.1,Violence against civilians,2024-01-02,4588889953
Ecole Primaire Kapita,-4.4346121,15.4226034,safe,17.84,Strategic development,2024-01-03,4592863282
College Bisengo Muembe,-4.4460514,15.4392688,safe,20.05,Strategic development,2024-01-03,4592884135
